Benchmark name,Verification,device-name,kernel-time-mean,kernel-time-median,kernel-time-min,kernel-time-samples,kernel-time-stddev,kernel-time-throughput,local-size,problem-size,run-time-mean,run-time-median,run-time-min,run-time-samples,run-time-stddev,run-time-throughput,sycl-implementation,throughput-metric
MicroBench_HostDeviceBandwidth_1D_H2D_Contiguous,PASS,Tesla P100-PCIE-12GB,N/A,N/A,N/A,N/A,N/A,N/A,256,1024,0.230399,0.224118,0.223125,"0.223125 0.223125 0.223144 0.223151 0.223216 0.223259 0.223264 0.223284 0.223368 0.223394 0.223428 0.223473 0.223477 0.223481 0.223551 0.223568 0.223606 0.223621 0.223714 0.223738 0.223807 0.223848 0.223949 0.224029 0.224100 0.224118 0.224175 0.224274 0.224464 0.224476 0.224614 0.224781 0.224798 0.225047 0.225050 0.225074 0.225093 0.225120 0.225347 0.225364 0.225722 0.225755 0.227149 0.228200 0.231731 0.255105 0.288831 0.290181 0.291695 0.296089",0.018842,4.481796,LLVM CUDA (Codeplay),1.000000
# Benchmark name,Verification,device-name,kernel-time-mean,kernel-time-median,kernel-time-min,kernel-time-samples,kernel-time-stddev,kernel-time-throughput,local-size,problem-size,run-time-mean,run-time-median,run-time-min,run-time-samples,run-time-stddev,run-time-throughput,sycl-implementation,throughput-metric
MicroBench_HostDeviceBandwidth_2D_H2D_Contiguous,PASS,Tesla P100-PCIE-12GB,N/A,N/A,N/A,N/A,N/A,N/A,256,1024,0.226701,0.223569,0.223119,"0.223119 0.223124 0.223126 0.223131 0.223158 0.223188 0.223196 0.223204 0.223237 0.223249 0.223249 0.223260 0.223274 0.223294 0.223333 0.223352 0.223359 0.223373 0.223389 0.223408 0.223442 0.223499 0.223509 0.223538 0.223567 0.223569 0.223570 0.223582 0.223676 0.223719 0.223757 0.223998 0.224123 0.224229 0.224241 0.224272 0.224294 0.224308 0.224490 0.224750 0.224985 0.225545 0.225927 0.227116 0.227412 0.229485 0.232878 0.240656 0.267495 0.290401",0.011398,4.481907,LLVM CUDA (Codeplay),1.000000
# Benchmark name,Verification,device-name,kernel-time-mean,kernel-time-median,kernel-time-min,kernel-time-samples,kernel-time-stddev,kernel-time-throughput,local-size,problem-size,run-time-mean,run-time-median,run-time-min,run-time-samples,run-time-stddev,run-time-throughput,sycl-implementation,throughput-metric
MicroBench_HostDeviceBandwidth_3D_H2D_Contiguous,PASS,Tesla P100-PCIE-12GB,N/A,N/A,N/A,N/A,N/A,N/A,256,1024,0.227280,0.223942,0.223206,"0.223206 0.223251 0.223253 0.223289 0.223289 0.223295 0.223323 0.223331 0.223331 0.223332 0.223333 0.223369 0.223404 0.223408 0.223493 0.223509 0.223512 0.223556 0.223571 0.223589 0.223621 0.223701 0.223725 0.223750 0.223861 0.223942 0.223962 0.224014 0.224078 0.224223 0.224249 0.224306 0.224318 0.224673 0.224706 0.224716 0.224733 0.224768 0.224781 0.224893 0.224939 0.224953 0.225024 0.225140 0.225153 0.225355 0.227284 0.254117 0.288862 0.290524",0.013577,4.480162,LLVM CUDA (Codeplay),1.000000
# Benchmark name,Verification,device-name,kernel-time-mean,kernel-time-median,kernel-time-min,kernel-time-samples,kernel-time-stddev,kernel-time-throughput,local-size,problem-size,run-time-mean,run-time-median,run-time-min,run-time-samples,run-time-stddev,run-time-throughput,sycl-implementation,throughput-metric
MicroBench_HostDeviceBandwidth_1D_D2H_Contiguous,PASS,Tesla P100-PCIE-12GB,N/A,N/A,N/A,N/A,N/A,N/A,256,1024,0.231893,0.230533,0.230149,"0.230149 0.230252 0.230291 0.230361 0.230361 0.230365 0.230366 0.230367 0.230387 0.230399 0.230402 0.230406 0.230415 0.230420 0.230444 0.230455 0.230459 0.230470 0.230471 0.230471 0.230488 0.230490 0.230499 0.230499 0.230504 0.230533 0.230537 0.230557 0.230569 0.230572 0.230575 0.230576 0.230595 0.230605 0.230612 0.230630 0.230640 0.230642 0.230645 0.230649 0.230660 0.230667 0.230695 0.230705 0.230743 0.230752 0.230783 0.230982 0.231172 0.298376",0.009596,4.345005,LLVM CUDA (Codeplay),1.000000
# Benchmark name,Verification,device-name,kernel-time-mean,kernel-time-median,kernel-time-min,kernel-time-samples,kernel-time-stddev,kernel-time-throughput,local-size,problem-size,run-time-mean,run-time-median,run-time-min,run-time-samples,run-time-stddev,run-time-throughput,sycl-implementation,throughput-metric
MicroBench_HostDeviceBandwidth_3D_D2H_Contiguous,PASS,Tesla P100-PCIE-12GB,N/A,N/A,N/A,N/A,N/A,N/A,256,1024,0.231866,0.230585,0.230288,"0.230288 0.230352 0.230356 0.230408 0.230423 0.230432 0.230444 0.230445 0.230458 0.230485 0.230485 0.230485 0.230486 0.230494 0.230511 0.230516 0.230539 0.230545 0.230546 0.230549 0.230551 0.230552 0.230559 0.230567 0.230571 0.230585 0.230586 0.230595 0.230598 0.230602 0.230603 0.230607 0.230611 0.230615 0.230623 0.230630 0.230642 0.230646 0.230687 0.230718 0.230721 0.230733 0.230750 0.230795 0.230815 0.230822 0.230836 0.230861 0.230999 0.294571",0.009050,4.342396,LLVM CUDA (Codeplay),1.000000
# Benchmark name,Verification,device-name,kernel-time-mean,kernel-time-median,kernel-time-min,kernel-time-samples,kernel-time-stddev,kernel-time-throughput,local-size,problem-size,run-time-mean,run-time-median,run-time-min,run-time-samples,run-time-stddev,run-time-throughput,sycl-implementation,throughput-metric
MicroBench_HostDeviceBandwidth_1D_H2D_Strided,PASS,Tesla P100-PCIE-12GB,N/A,N/A,N/A,N/A,N/A,N/A,256,1024,0.225826,0.223541,0.223167,"0.223167 0.223171 0.223240 0.223260 0.223268 0.223277 0.223313 0.223318 0.223340 0.223341 0.223379 0.223384 0.223447 0.223461 0.223467 0.223485 0.223500 0.223505 0.223506 0.223507 0.223508 0.223521 0.223527 0.223528 0.223531 0.223541 0.223606 0.223796 0.223816 0.223860 0.223875 0.223936 0.224020 0.224067 0.224099 0.224119 0.224257 0.224330 0.224373 0.224481 0.224502 0.224570 0.224636 0.224735 0.224837 0.225093 0.225136 0.225328 0.255512 0.291833",0.010541,4.480939,LLVM CUDA (Codeplay),1.000000
